text,created_at
"RT @pacelattin: If more guns are the solution to mass shootings, why isn't more muslims the solution to terrorism?",Mon Dec 11 20:38:59 +0000 2017

"@funder Give it a frickin’ rest. Sexual assault involves guns, broken glass and other  violence. Donnie is a disgus… https://t.co/EyQXrRYfED",Mon Dec 11 20:39:00 +0000 2017

@loletadude @NYGovCuomo @POTUS Not weird. You said GOP won’t stop distribution of “weapons of war on our streets”.… https://t.co/zKLEj0MYZD,Mon Dec 11 20:39:01 +0000 2017

@DLoesch Get ure guns out ....,Mon Dec 11 20:39:01 +0000 2017

RT @ElliGiacomazzi: for christmas one year i got my brother a few airsoft guns and in return he shot all my justin bieber posters in th… ,Mon Dec 11 20:39:03 +0000 2017

RT @tariqnasheed: The suspect in the Aztec High School mass shooting was a 21 y/o white identity extremist named William Atchison. Ai… ,Mon Dec 11 20:39:05 +0000 2017

"RT @DavMicRot: Dear rest of USA,
Whatever we learn over next few hours, New Yorkers do NOT want you to restrict immigrants or hara… ",Mon Dec 11 20:39:06 +0000 2017

RT @royellejvah: Keaton family about to use that 50k to buy some guns and eliminate all the black peoples smh .. 😂😂,Mon Dec 11 20:39:06 +0000 2017

This was so fun please listen! https://t.co/8b1Ft2QzPD,Mon Dec 11 20:39:03 +0000 2017

I used to be an amazing shooter. Haven't done it in awhile though #guns #sharpshooter https://t.co/0jD3G3BWt1,Mon Dec 11 20:39:08 +0000 2017

RT @sungodpxllz: Hashtag On God. https://t.co/faqpXPPg7p,Mon Dec 11 20:39:11 +0000 2017

"RT @friendlyqueer: @KhadiDon his mom on her way to buy more guns and confederate flags after scamming Twitter out of $50,000 https://t.co/i…",Mon Dec 11 20:39:13 +0000 2017

RT @jahmekyagyal: What really is wrong with you people. It’s #fakenews that somebody was trying to import over 100 guns into the country? S…,Mon Dec 11 20:39:15 +0000 2017

RT @Bimbos2018: Guns and plastic. #BustyBabyDoll 😍 #BigBoobs #BiggerIsBetter #Erotism #TetasGrandes #HugeTits #BigTits @huge_titz https://t…,Mon Dec 11 20:39:17 +0000 2017

Lmao I'm mad they really tried to post a note from Keaton like we really gone believe Keaton wrote it. His mom cant… https://t.co/VxaLTh5gHB,Mon Dec 11 20:39:17 +0000 2017

Still waiting on an answer. I mean its not exactly controversial is it? https://t.co/rAHSx6duR9,Mon Dec 11 20:39:17 +0000 2017

"@GabrielCGentile So, can I protect myself from Muslims by having my own Muslim?  Just wondering if it works the same way as guns.",Mon Dec 11 20:39:18 +0000 2017

@MrHicks86 It's one thing to get rehabilitation and return to society. That's fine. They lose the right to give the… https://t.co/N7yfZQNxkZ,Mon Dec 11 20:39:19 +0000 2017

Opinion: Guns aren't the problem and punishing law-abiding gun owners won't help solve the problem. https://t.co/Xz3HILdWc1 #gunsense,Mon Dec 11 20:39:23 +0000 2017

I liked a @YouTube video https://t.co/m5wGRroDck BEST COD WW2 UPDATE? (NEW GUNS &amp; MELEE) - Sniping SnD,Mon Dec 11 20:39:24 +0000 2017

RT @dbongino: The stupid is spreading. https://t.co/qaGOob9ISx,Mon Dec 11 20:39:27 +0000 2017

Another expert from the field in the Middle East https://t.co/HiEJXmKgOU,Mon Dec 11 20:39:29 +0000 2017

RT @IkeOjuok: CJ Maraga has NOT issued a statement over the gun incident at machakos law courts. Bodyguards are now allowed to  a… ,Mon Dec 11 20:39:32 +0000 2017

"@AnushkaSharma @ZariBaloch #Congratulations &amp; Hope for free #Kashmir, 
Where we are facing pellets guns and illegal… https://t.co/NpTWUzM3f5",Mon Dec 11 20:39:37 +0000 2017

"RT @bama_kirby1: @bbusa617 So long as their guns are at the enemy, im cool with that. Just not paying for their surgeries.",Mon Dec 11 20:39:38 +0000 2017

RT @dbongino: The stupid is spreading. https://t.co/qaGOob9ISx,Mon Dec 11 20:39:40 +0000 2017

THIS THIS THIS!!! There are states that allow guns in bars!! https://t.co/QMtNIqRacX,Mon Dec 11 20:39:40 +0000 2017

"RT @denniekim: The way some use religion to instill fear, anger, and hate... radical ""Christianity"" is a real force of evil in thi… ",Mon Dec 11 20:39:45 +0000 2017

@AverageDave1 I must admit I dont know that much about guns. But I believe that fully automatic machine guns are il… https://t.co/pvbH7Zm17U,Mon Dec 11 20:39:47 +0000 2017

"RT @friendlyqueer: @KhadiDon his mom on her way to buy more guns and confederate flags after scamming Twitter out of $50,000 https://t.co/i…",Mon Dec 11 20:39:49 +0000 2017

"RT @denniekim: The way some use religion to instill fear, anger, and hate... radical ""Christianity"" is a real force of evil in thi… ",Mon Dec 11 20:39:49 +0000 2017

"RT @Khan_Stance: @AnushkaSharma @ZariBaloch #Congratulations &amp; Hope for free #Kashmir, 
Where we are facing pellets guns and illegal… ",Mon Dec 11 20:39:49 +0000 2017

"You've got twenty thousand people,  「2万人ここにいて、
you've got no more boats,  ボートはもうない。
and you don't have enough guns.  そして武器も十分にない

ジュラシックワールド",Mon Dec 11 20:39:51 +0000 2017

"@lostv0x @maryrogers99 @cnnbrk More research has to be done, but we can't give firearms to people with a mental dis… https://t.co/SwANL47tj7",Mon Dec 11 20:39:51 +0000 2017

"RT @AverageDave1: Did you not read your own post, or are you just that ignorant about guns https://t.co/7x1vDZKTvk",Mon Dec 11 20:39:51 +0000 2017

"RT @warnerthuston: After Muslim Tries to Bomb New York City, MSNBC Complains About 'Guns in America'

https://t.co/CgukKkwCmj",Mon Dec 11 20:39:51 +0000 2017

"Or just really good at covering his tracks. On the other hand, there was enough information on Constatine to satisf… https://t.co/auUUnyj6vL",Mon Dec 11 20:39:54 +0000 2017

RT @NEKO_DINERO11: PUT THE GUNS DOWN‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️,Mon Dec 11 20:39:59 +0000 2017

Guns N' Roses - Nice Boys #NowPlaying https://t.co/rOhc3HasZv,Mon Dec 11 20:39:59 +0000 2017

"@Avalon_Adalwulf No other ""couple​"" just a woman. He just met her an hour ago before it happened. You cannot bring… https://t.co/jLLJhBpxkU",Mon Dec 11 20:40:01 +0000 2017

"Today, @baptist_news is reporting white men have ""the highest levels of emotional, moral and even spiritual attachm… https://t.co/cQ5hymBz2G",Mon Dec 11 20:40:00 +0000 2017

"#NetNeutrality must be preserved. #StopTheFCC from undermining #FreeSpeech. 

First they come for your speech. Then… https://t.co/IbpVElqVwx",Mon Dec 11 20:40:03 +0000 2017

MP40 VS UD42 Rare WWII Machine Guns  #2A https://t.co/33Hob1YTDh,Mon Dec 11 20:40:05 +0000 2017

"RT @HughHarrop: Red Grouse in the snowy central Mainland, #Shetland. Shoot them with cameras, not guns #BanDrivenGrouseShooting… ",Mon Dec 11 20:40:05 +0000 2017

MP40 VS UD42 Rare WWII Machine Guns  #2A https://t.co/vwjxNi55it,Mon Dec 11 20:40:06 +0000 2017

Gunman Escaped Mental Health Facility In 2012 https://t.co/JUCWhqntyu #2a #2ndAmendment #DevinKelly… https://t.co/6m73mg13vd,Mon Dec 11 20:40:06 +0000 2017

NERF WAR BIG GUNS for a #Nerf Battle Royale via @YouTube #toys #kids #family #news https://t.co/CUQmkpdjNE,Mon Dec 11 20:40:07 +0000 2017

I liked a @YouTube video https://t.co/iR18ixl3rh TOP 10 GUNS IN ZOMBIES OF ALL TIME.,Mon Dec 11 20:40:11 +0000 2017

RT @MegaTJP: Yes that’s what I’m saying!!! https://t.co/p9kwqUn6U2,Mon Dec 11 20:40:13 +0000 2017

"The only terrorist is the government with their hoaxes and well paid actors, blaming it on the Muslims as per usual… https://t.co/sugoawFJTc",Mon Dec 11 20:40:13 +0000 2017

"RT @Hoosiers1986: #SundayMorning

DEMS think they have the MORAL HIGH GROUND because they'd have the people of ALABAMA vote on Tuesda… ",Mon Dec 11 20:40:14 +0000 2017

Lil cash gangsta fuckin guns shootin ass clap,Mon Dec 11 20:40:15 +0000 2017

"RT @johncitysq: NYC is now patrolled by cops with MACHINE GUNS.

Is open immigration for Jihadis really so important that we are wi… ",Mon Dec 11 20:40:16 +0000 2017

"🎶The beating of a million drums
The fire of a million guns
The mother of a million sons
Enforcement actions🎶",Mon Dec 11 20:40:18 +0000 2017

@BrianCoz @nypostsports Try the young guns and see what we have!!!  If they stink move on already!!!,Mon Dec 11 20:40:19 +0000 2017

RT @thakidig: @NoMercyHarlem That nigga better not have been talking about popping no guns or nothing. Smh,Mon Dec 11 20:40:20 +0000 2017

"A guide for auctioneers selling guns | Mike Brandly, Auctioneer Blog https://t.co/7D2TWzAShW",Mon Dec 11 20:40:24 +0000 2017

RT @cmwheels41: @BrianCoz @nypostsports Try the young guns and see what we have!!!  If they stink move on already!!!,Mon Dec 11 20:40:25 +0000 2017

I will never be comfortable with police with massive guns on the tube. Freaks me the fuck out.,Mon Dec 11 20:40:26 +0000 2017

RT @Bimbos2018: Guns and plastic. #BustyBabyDoll 😍 #BigBoobs #BiggerIsBetter #Erotism #TetasGrandes #HugeTits #BigTits @huge_titz https://t…,Mon Dec 11 20:40:27 +0000 2017

"RT @indietraducao: guns for hands - twenty one pilots

eu tento dormi mas tem uns maluco me apontando arma o que e isto",Mon Dec 11 20:40:27 +0000 2017

"銃が勝手に(動く)ッ！

The guns are moving on their own!

※on one's own 自分で、独力で",Mon Dec 11 20:40:35 +0000 2017

RT @svckmyfvck_: PSA: ALL THE SCHOOLS IN ARVIN ARE ON LOCKDOWN. TWO REPORTED MEN WERE AT AHS CAMPUS WITH GUNS. ONE MAN IS NOW IN CUS… ,Mon Dec 11 20:40:37 +0000 2017

RT @dbongino: The stupid is spreading. https://t.co/qaGOob9ISx,Mon Dec 11 20:40:38 +0000 2017

@TheJoyofGolf @shubhankargolf @JeevMilkhaSingh @Arjunatwal @anirbangolf @ShivKapur62 @SSP_Golf Great to see Indian… https://t.co/eXZpv1POWt,Mon Dec 11 20:40:38 +0000 2017

"NYPD shot &amp; killed ""sword-wielding"" 69-year-old #MarioSanabria in his own apartment while allegedly executing a war… https://t.co/E8Lo7mDcgv",Mon Dec 11 20:40:42 +0000 2017

"RT @JenAshleyWright: @not_all_eggs Remember that the same people who think you should give up your body to ""preserve life"" won't even give…",Mon Dec 11 20:40:43 +0000 2017

RT @lotusXVI: I liked a @YouTube video https://t.co/m5wGRroDck BEST COD WW2 UPDATE? (NEW GUNS &amp; MELEE) - Sniping SnD,Mon Dec 11 20:40:44 +0000 2017

@MathiasGIREL https://t.co/Xkq9RY4xk6,Mon Dec 11 20:40:50 +0000 2017

RT @YWCAUSA: Making it even easier for abusers to carry concealed firearms across state lines further increases danger for #DV v… ,Mon Dec 11 20:40:52 +0000 2017

Eu mesma https://t.co/JK8mM2BKmq,Mon Dec 11 20:40:54 +0000 2017

📷 miametro: Guns I did for the @bayonettafanzine I participated it! I also got to slap some art in it.... https://t.co/Navcj2D1hq,Mon Dec 11 20:40:55 +0000 2017

RT @Crisprtek: happy to talk about families who start gigantic wars for profit https://t.co/T5AbJPVGms,Mon Dec 11 20:40:57 +0000 2017

"RT @Hoosiers1986: #SundayMorning

DEMS think they have the MORAL HIGH GROUND because they'd have the people of ALABAMA vote on Tuesda… ",Mon Dec 11 20:40:57 +0000 2017

Guns N' Roses - Coma Subtitulada Traducida Español/ música para el cafecito de la tarde. https://t.co/EmiM6o4vVu,Mon Dec 11 20:40:58 +0000 2017

"RT @AvengedCoach: “Import Islam, seize guns” is going to backfire on you and your tribe, David. https://t.co/4YWn8Q9Ru8",Mon Dec 11 20:40:59 +0000 2017

"""Guns of Paradise"" - So I'll Have a Mama Again https://t.co/Wf7GqQxAqd via @YouTube",Mon Dec 11 20:40:59 +0000 2017

Que ganas de estar en un reci de los guns'n,Mon Dec 11 20:41:02 +0000 2017

| *finger guns* https://t.co/VYCx7nzeWP,Mon Dec 11 20:41:03 +0000 2017

MAY-JOR-FACT-OID https://t.co/5u9SkGlnHT,Mon Dec 11 20:41:05 +0000 2017

"RT @Hoosiers1986: #SundayMorning

DEMS think they have the MORAL HIGH GROUND because they'd have the people of ALABAMA vote on Tuesda… ",Mon Dec 11 20:41:06 +0000 2017

RT @a_wood20: @d0nkeydr0p @GaryLineker Tough? They've no guns otherwise the soldiers would have shot them instead. They have rock… ,Mon Dec 11 20:41:07 +0000 2017

"RT @Khan_Stance: @AnushkaSharma @ZariBaloch #Congratulations &amp; Hope for free #Kashmir, 
Where we are facing pellets guns and illegal… ",Mon Dec 11 20:41:09 +0000 2017

the cops just came in with they big ass guns,Mon Dec 11 20:41:10 +0000 2017

RT @MsJaneAda: LMFAOOOOOOOOO I LOVE THIS SONNGGGG https://t.co/DHQ0teV1SX,Mon Dec 11 20:41:12 +0000 2017

Hands on With Mothergunship: A Delightfully Different Bullet-Hell - GameSpew - https://t.co/W3UobWKNmx brainchild of Tower of Guns creato...,Mon Dec 11 20:41:13 +0000 2017

@RWJBoon @HalifaxNoonGun what about a TextinWhileDriving spotter? Guns kill or harm less ppl in HRM than crappy driving...,Mon Dec 11 20:41:13 +0000 2017

Ich mag das @YouTube-Video: https://t.co/3kB8EgwDjO Miniature Guns Pt. 2,Mon Dec 11 20:41:14 +0000 2017

"@Abel_Toy Symbolism's costly. Guns are easier to come by, &amp; you can always leave a note saying why he had to die.",Mon Dec 11 20:41:15 +0000 2017

Me gustó un video de @YouTube https://t.co/4lM3CvojoF Guns n' Roses - Patience (Live In Tokyo),Mon Dec 11 20:41:15 +0000 2017

"@imVkohli #Congratulations &amp; Hope for free #Kashmir, 
Where we are facing pellets guns and illegal occupation by In… https://t.co/OjIcgySPUO",Mon Dec 11 20:41:17 +0000 2017

"@iMariaJohnsen WTF, Land mines still in use, clusters too and nukes too. No problem. Why anyone would ban something… https://t.co/T4smYvsRmH",Mon Dec 11 20:41:17 +0000 2017

"RT @HughHarrop: Red Grouse in the snowy central Mainland, #Shetland. Shoot them with cameras, not guns #BanDrivenGrouseShooting… ",Mon Dec 11 20:41:18 +0000 2017

@RMConservative american citizens are still in more danger everyday from mass shootings by white men with guns than… https://t.co/nADH6MhyJV,Mon Dec 11 20:41:19 +0000 2017

"@amandafclark @elisa_bellei @NBCBlacklist Lol. No, thanks. For some reason, can’t see myself rooting for a liar, ch… https://t.co/xbTIzRMZ7b",Mon Dec 11 20:41:20 +0000 2017

"RT @KeeganNYC: NYPD shot &amp; killed ""sword-wielding"" 69-year-old #MarioSanabria in his own apartment while allegedly executing a war… ",Mon Dec 11 20:41:21 +0000 2017

@BresPolitico So... Unlimited guns in space.,Mon Dec 11 20:41:23 +0000 2017

RT @dcodrea: @realDonaldTrump @terry_superman @KellyTerryW @RealJamesWoods @AnnCoulter https://t.co/BkKCFRf61c,Mon Dec 11 20:41:25 +0000 2017

"@steve_durnan @moseisleyport76 @RealJamesWoods Not to mention ""Special"" firearms.... Know someone that has a Reming… https://t.co/E2RHv71hCS",Mon Dec 11 20:41:27 +0000 2017

I liked a @YouTube video https://t.co/9v8PhZuq93 TOP 10 GUNS IN ZOMBIES OF ALL TIME.,Mon Dec 11 20:41:27 +0000 2017

"RT @lasteve423: Now small school shootings are too incidental to even receive wide coverage.  

Especially when it’s a white suprem… ",Mon Dec 11 20:41:28 +0000 2017

Everyone be acting like a fucking dumb ass with guns thinking that shit won’t happen if something goes wrong.. y’al… https://t.co/rFwYK3WcUJ,Mon Dec 11 20:41:30 +0000 2017

Some cholo who posts pictures of him holding guns just messaged me on Instagram .... Hoemygod https://t.co/wIjxbDibn7,Mon Dec 11 20:41:30 +0000 2017

"Get armed. Get trained. Carry daily. Long live the Republic! -Andy Hallinan, Florida Gun Supply https://t.co/exiA0fEeT1",Mon Dec 11 20:41:33 +0000 2017

"RT @tuftsgang: #JusticeForDaniel 
1. Why did he have GUNS in a hotel room, where many people are?
2. When his wife &amp; kids were at… ",Mon Dec 11 20:41:34 +0000 2017

Time for the Jets young guns to step up or step out!!!,Mon Dec 11 20:41:44 +0000 2017

"I just read that drug overdoses kill more people in the U.S. than guns do. That seems un-American, somehow.",Mon Dec 11 20:41:44 +0000 2017

"@realColeStearns @destinytrack I know I'm weird, but I like to try out all the guns a lot.  My Gunsmith ranking was… https://t.co/yoFMKrgwQZ",Mon Dec 11 20:41:46 +0000 2017

"RT @redsteeze: Want to talk about guns, Chris? https://t.co/0frOckcJ35",Mon Dec 11 20:41:46 +0000 2017

RT @dbongino: The stupid is spreading. https://t.co/qaGOob9ISx,Mon Dec 11 20:41:47 +0000 2017

Open borders for Israel https://t.co/QzcQW274NE,Mon Dec 11 20:41:47 +0000 2017

"@muz I know mate. It’s silly they those „random” but not really random checks on you every time . 

But just stop collecting  guns please xD",Mon Dec 11 20:41:48 +0000 2017

RT @dbongino: The stupid is spreading. https://t.co/qaGOob9ISx,Mon Dec 11 20:41:48 +0000 2017

We were honored to have our very own Detective Wacholz represent us in the Guns &amp; Hoses charity hockey game vs. Sha… https://t.co/l6x8Hp8Hqq,Mon Dec 11 20:41:52 +0000 2017

"@PIXELATEDCROWN I have hundreds of sticker packs and I really want one that’s got finger guns, or “PREACH”, or the… https://t.co/55cgUQSNkw",Mon Dec 11 20:41:57 +0000 2017
